sep=,
Time,x-Position,y-Position,Collision
6.38,0,8,
6.4,0,8,
6.42,0,8,
6.44,0,8,
6.46,0,8,
6.48,0,8,
6.5,0,8,
6.52,0,8,
6.54,0,8,
6.56,0,8,
6.58,0,8,
6.6,0,8,
6.62,-1,8,
6.64,-1,8,
6.66,-1,8,
6.68,-1,8,
6.7,-1,8,
6.72,-1,8,
6.74,-1,8,
6.76,-1,8,
6.78,-1,8,
6.8,-1,8,
6.82,-1,8,
6.84,-1,8,
6.86,-1,8,
6.88,-1,8,
6.9,-1,7,
6.92,-1,7,
6.94,-1,7,
6.96,-1,7,
6.98,-1,7,
7,-1,7,
7.02,-1,7,
7.04,-1,7,
7.06,-1,7,
7.08,-1,7,
7.1,-1,7,
7.12,-1,7,
7.14,-1,7,Plane (187)
7.16,-1,7,
7.18,-1,7,
7.2,-1,7,
7.22,-1,7,
7.24,-1,7,
7.26,-1,7,
7.28,-1,7,
7.3,-1,7,
7.32,-1,7,
7.34,-1,7,
7.36,-1,7,
7.38,-1,7,
7.4,-1,7,
7.42,-1,7,
7.44,-1,7,
7.46,-1,7,
7.48,-1,7,
7.5,-1,7,
7.52,-1,7,
7.54,-1,7,
7.56,-1,7,
7.58,-1,7,
7.6,-1,7,
7.62,-1,7,
7.64,-1,7,
7.66,-1,7,
7.68,-1,7,
7.7,-1,7,
7.72,-1,7,
7.74,-1,7,
7.76,-1,7,
7.78,-1,7,
7.8,-1,7,
7.82,-1,7,
7.84,-1,7,
7.86,-1,7,
7.88,-1,7,
7.9,-1,7,Plane (195)
7.92,-1,7,
7.94,-1,7,
7.96,-1,7,
7.98,-1,7,
8,-1,7,
8.02,-1,7,
8.04,-1,7,
8.059999,-1,7,
8.08,-1,7,
8.099999,-1,7,
8.12,-1,7,
8.139999,-1,7,
8.16,-1,7,
8.179999,-1,7,
8.2,-1,7,
8.22,-1,7,
8.24,-1,7,
8.26,-1,7,
8.28,-1,7,
8.3,-1,7,
8.32,-1,7,
8.34,-1,7,
8.36,-1,7,
8.38,-1,7,
8.4,-1,7,
8.42,-1,7,
8.44,-1,7,
8.46,-1,7,
8.48,-1,7,
8.5,0,7,
8.52,0,7,Plane (195)
8.54,0,7,
8.559999,0,7,
8.58,0,7,
8.599999,0,7,
8.62,0,7,
8.639999,0,7,
8.66,0,7,
8.679999,0,7,
8.7,0,7,
8.72,0,7,
8.74,0,7,
8.76,0,7,
8.78,0,7,
8.8,0,7,
8.82,0,7,
8.84,0,7,
8.86,0,7,
8.88,0,7,
8.9,0,7,
8.92,0,7,
8.94,1,7,
8.96,1,7,
8.98,1,7,
9,1,7,
9.02,1,7,
9.04,1,7,
9.059999,1,7,
9.08,1,7,
9.099999,1,7,
9.12,1,7,
9.139999,1,7,
9.16,1,7,
9.179999,1,7,
9.2,1,7,
9.22,1,7,
9.24,1,7,
9.26,1,7,
9.28,1,7,
9.3,2,7,
9.32,2,7,
9.34,2,7,
9.36,2,7,
9.38,2,7,
9.4,2,7,
9.42,2,7,
9.44,2,7,
9.46,2,7,
9.48,2,7,
9.5,2,7,
9.52,2,7,
9.54,2,7,
9.559999,2,7,
9.58,2,7,
9.599999,2,7,
9.62,2,7,
9.639999,2,7,
9.66,2,7,
9.679999,3,7,
9.7,3,7,
9.719999,3,7,
9.74,3,7,
9.76,3,7,
9.78,3,7,
9.8,3,7,
9.82,3,7,
9.84,3,7,
9.86,3,7,
9.88,3,7,
9.9,3,7,
9.92,3,7,
9.94,3,7,
9.96,3,7,
9.98,3,7,
10,3,7,
10.02,3,7,
10.04,3,7,
10.06,3,7,
10.08,3,7,
10.1,3,7,
10.12,3,7,
10.14,3,7,
10.16,3,7,
10.18,3,7,
10.2,3,7,
10.22,3,7,
10.24,4,7,
10.26,4,7,
10.28,4,7,
10.3,4,7,
10.32,4,7,Plane (8)
10.34,4,7,Plane (8)
10.36,4,7,
10.38,4,7,Cube
10.4,4,7,
10.42,4,7,
10.44,4,7,
10.46,4,7,
10.48,4,7,
10.5,4,7,
10.52,4,7,Ground
10.54,4,7,
10.56,4,7,
10.58,4,7,
10.6,4,7,
10.62,4,7,
10.64,4,7,
10.66,4,7,
10.68,4,7,
10.7,4,7,Plane (3)
10.72,4,7,
10.74,4,7,Plane (3)
10.76,4,7,
10.78,4,7,
10.8,4,7,
10.82,4,7,
10.84,4,7,
10.86,4,7,
10.88,4,7,
10.9,4,7,Plane (3)
10.92,4,7,
10.94,4,7,
10.96,4,7,
10.98,4,7,
11,4,7,Ground
11.02,4,7,
11.04,4,7,Cube
11.06,4,7,
11.08,4,7,
11.1,4,7,
11.12,4,7,
11.14,4,7,Plane (3)
11.16,4,7,
11.18,4,7,
11.2,4,7,
11.22,4,7,Plane (3)
11.24,4,7,
11.26,4,7,
11.28,4,7,
11.3,4,7,
11.32,4,7,
11.34,4,7,
11.36,4,7,
11.38,4,7,
11.4,4,7,
11.42,4,7,
11.44,4,7,
11.46,4,7,
11.48,4,7,
11.5,4,7,
11.52,4,7,
11.54,4,7,
11.56,4,7,
11.58,4,7,
11.6,4,7,
11.62,4,7,
11.64,4,7,
11.66,3,7,
11.68,3,7,
11.7,3,7,
11.72,3,7,
11.74,3,7,
11.76,3,7,
11.78,3,7,
11.8,3,7,
11.82,3,7,
11.84,3,7,
11.86,3,7,
11.88,3,7,
11.9,3,7,
11.92,3,7,
11.94,3,7,Ground
11.96,3,7,Cube
11.98,3,7,
12,3,7,
12.02,3,7,
12.04,3,7,
12.06,3,7,
12.08,3,7,
12.1,3,7,
12.12,3,7,
12.14,3,7,
12.16,3,7,
12.18,3,7,
12.2,2,7,
12.22,2,7,
12.24,2,7,
12.26,2,7,
12.28,2,7,
12.3,2,7,
12.32,2,7,
12.34,2,7,
12.36,2,7,
12.38,2,7,
12.4,2,7,
12.42,2,7,
12.44,2,7,
12.46,2,7,
12.48,2,7,
12.5,2,7,
12.52,2,7,
12.54,2,7,
12.56,2,7,
12.58,2,7,
12.6,1,7,
12.62,1,7,
12.64,1,7,
12.66,1,7,
12.68,1,7,
12.7,1,7,
12.72,1,7,
12.74,1,7,
12.76,1,7,
12.78,1,7,
12.8,1,7,Plane (196)
12.82,1,7,
12.84,1,7,
12.86,1,7,
12.88,1,7,
12.9,1,7,
12.92,1,7,
12.94,1,7,
12.96,1,7,
12.98,1,7,
13,1,7,
13.02,1,6,
13.04,1,6,
13.06,1,6,
13.08,1,6,
13.1,1,6,
13.12,1,6,
13.14,1,6,
13.16,1,6,
13.18,1,6,
13.2,1,6,
13.22,1,6,
13.24,1,6,
13.26,1,6,
13.28,1,6,
13.3,1,6,Cube
13.32,1,6,
13.34,1,6,
13.36,1,6,
13.38,1,6,
13.4,1,6,
13.42,1,6,
13.44,1,6,
13.46,1,6,
13.48,1,6,
13.5,1,6,
13.52,1,6,
13.54,1,6,
13.56,1,6,
13.58,1,5,
13.6,1,5,
13.62,1,5,
13.64,1,5,
13.66,1,5,Ground
13.68,1,5,
13.7,1,5,
13.72,1,5,
13.74,1,5,
13.76,1,5,
13.78,1,5,Cube
13.8,1,5,
13.82,1,5,
13.84,1,5,Cube
13.86,1,5,
13.88,1,5,
13.9,1,5,
13.92,1,5,
13.94,1,5,
13.96,1,5,
13.98,1,5,
14,1,5,
14.02,1,4,
14.04,1,4,
14.06,1,4,
14.08,1,4,
14.1,1,4,
14.12,1,4,
14.14,1,4,
14.16,1,4,
14.18,1,4,Cube
14.2,1,4,
14.22,1,4,
14.24,1,4,
14.26,1,4,
14.28,1,4,
14.3,1,4,
14.32,1,4,
14.34,1,4,
14.36,1,4,
14.38,1,3,
14.4,1,3,
14.42,1,3,
14.44,1,3,
14.46,1,3,
14.48,1,3,
14.5,1,3,
14.52,1,3,Cube
14.54,1,3,
14.56,1,3,
14.58,1,3,
14.6,1,3,
14.62,1,3,
14.64,1,3,
14.66,1,3,
14.68,1,3,
14.7,1,3,
14.72,1,3,
14.74,1,3,
14.76,1,3,
14.78,1,2,
14.8,1,2,
14.82,1,2,
14.84,1,2,
14.86,1,2,
14.88,1,2,
14.9,1,2,
14.92,1,2,
14.94,1,2,
14.96,1,2,
14.98,1,2,
15,1,2,
15.02,1,2,
15.04,1,2,
15.06,1,2,
15.08,1,2,
15.1,1,2,
15.12,1,2,
15.14,1,2,
15.16,1,2,Box001
15.18,1,2,
15.2,1,2,
15.22,1,1,
15.24,1,1,
15.26,1,1,
15.28,1,1,
15.3,1,1,
15.32,1,1,
15.34,1,1,
15.36,1,1,
15.38,1,1,
15.4,1,1,
15.42,1,1,
15.44,1,1,
15.46,1,1,
15.48,1,1,
15.5,1,1,
15.52,1,1,
15.54,1,1,
15.56,1,1,
15.58,1,1,
15.6,1,1,
15.62,1,1,
15.64,1,1,
15.66,1,1,
15.68,1,1,
15.7,1,1,
15.72,1,1,
15.74,1,1,
15.76,1,1,
15.78,1,1,
15.8,1,1,
15.82,1,1,
15.84,1,1,
15.86,1,1,
15.88,1,1,
15.9,1,1,
15.92,1,1,
15.94,1,1,
15.96,1,1,
15.98,1,1,
16,1,1,
16.02,1,1,
16.04,1,1,
16.06,1,1,
16.08,1,1,
16.1,1,1,
16.12,1,1,
16.14,1,1,
16.16,1,1,
16.18,1,1,
16.2,1,1,
16.22,1,1,
16.24,1,1,
16.26,1,1,
16.28,1,1,
16.3,1,1,
16.32,1,1,
16.34,1,1,
16.36,1,1,
16.38,1,1,
16.4,1,1,
16.42,1,1,
16.44,1,1,
16.46,1,1,
16.48,1,1,
16.5,1,1,
16.52,1,1,
16.54,1,1,
16.56,1,2,
16.58,1,2,
16.6,1,2,
16.62,1,2,
16.64,1,2,
16.66,1,2,
16.68,2,2,
16.7,2,2,
16.72,2,2,
16.74,2,2,
16.76,2,2,
16.78,2,2,
16.8,2,2,
16.82,2,2,
16.84,2,2,
16.86,2,2,
16.88,2,2,
16.9,2,2,
16.92,2,2,
16.94,2,2,
16.96,2,2,
16.98,2,2,
17,2,2,
17.02,2,2,
17.04,2,2,Plane (178)
17.06,2,2,
17.08,2,2,
17.1,2,2,
17.12,2,2,
17.14,2,2,
17.16,2,2,
17.18,2,2,
17.2,2,2,
17.22,2,2,
17.24,2,2,
17.26,3,2,
17.28,3,2,
17.3,3,2,
17.32,3,2,
17.34,3,2,
17.36,3,2,
17.38,3,2,
17.4,3,2,
17.42,3,2,
17.44,3,2,
17.46,3,2,
17.48,3,2,
17.5,3,2,
17.52,4,2,
17.54,4,2,
17.56,4,2,
17.58,4,2,
17.6,4,2,
17.62,4,2,
17.64,4,2,
17.66,4,2,
17.68,4,2,
17.7,4,2,
17.72,4,2,
17.74,4,2,
17.76,5,2,
17.78,5,2,
17.8,5,2,
17.82,5,2,
17.84,5,2,
17.86,5,2,
17.88,5,2,
17.9,5,2,
17.92,5,2,
17.94,5,2,
17.96,5,2,
17.98,6,2,
18,6,2,
18.02,6,2,
18.04,6,2,
18.06,6,2,
18.08,6,2,
18.1,6,2,
18.12,6,2,
18.14,6,2,
18.16,6,2,
18.18,6,2,
18.2,6,2,
18.22,7,2,
18.24,7,2,
18.26,7,2,
18.28,7,2,
18.3,7,2,
18.32,7,2,
18.34,7,2,Plane (37)
18.36,7,2,
18.38,7,2,
18.4,7,2,
18.42,7,2,
18.44,7,2,
18.46,7,2,
18.48,7,2,
18.5,7,2,
18.52,7,2,
18.54,7,2,
18.56,7,2,
18.58,7,2,
18.6,7,2,
18.62,7,2,
18.64,7,2,
18.66,7,2,
18.68,7,2,
18.7,7,2,Box001
18.72,7,2,
18.74,7,2,
18.76,7,2,Box001
18.78,7,2,
18.8,7,2,
18.82,7,2,
18.84,7,2,
18.86,7,2,
18.88,7,2,
18.9,7,2,
18.92,7,2,
18.94,7,2,
18.96,7,2,
18.98,7,2,
19,7,2,
19.02,7,2,
19.04,7,2,
19.06,7,2,
19.08,7,2,
19.1,7,2,
19.12,7,2,
19.14,7,2,
19.16,7,2,
19.18,7,2,
19.2,7,2,
19.22,7,2,
19.24,7,2,
19.26,7,2,
19.28,7,2,
19.3,7,2,
19.32,7,2,
19.34,7,2,
19.36,7,2,Box001
19.38,7,2,
19.4,7,2,Box001
19.42,7,2,
19.44,7,2,
19.46,7,2,Box001
19.48,7,2,
19.5,7,2,
19.52,7,2,
19.54,7,2,
19.56,7,2,
19.58,7,2,
19.6,7,2,
19.62,7,2,
19.64,7,2,
19.66,7,2,
19.68,7,2,
19.7,7,2,
19.72,7,2,
19.74,7,2,
19.76,7,2,Box001
19.78,7,2,
19.8,7,2,
19.82,7,2,
19.84,7,2,
19.86,7,2,
19.88,7,2,
19.9,7,2,
19.92,7,2,
19.94,7,2,
19.96,7,2,
19.98,7,2,Plane (37)
20,7,2,
20.02,7,2,
20.04,7,2,Plane (37)
20.06,7,2,
20.08,7,2,
20.1,7,2,
20.12,7,2,
20.14,7,2,
20.16,7,2,
20.18,7,2,
20.2,7,2,
20.22,7,2,
20.24,7,2,
20.26,7,2,
20.28,7,2,
20.3,7,2,
20.32,7,2,
20.34,7,2,
20.36,7,2,
20.38,7,2,
20.4,7,2,
20.42,7,2,
20.44,7,2,
20.46,7,2,
20.48,7,2,
20.5,7,2,
20.52,7,2,
20.54,7,2,
20.56,7,2,
20.58,7,2,
20.6,7,2,
20.62,7,2,
20.64,7,2,
20.66,7,2,
20.68,7,2,
20.7,7,2,
20.72,7,2,
20.74,7,2,
20.76,7,2,
20.78,7,2,
20.8,6,2,
20.82,6,2,Box001
20.84,6,2,
20.86,6,2,
20.88,6,2,
20.9,6,2,
20.92,6,2,
20.94,6,2,
20.96,6,2,
20.98,6,2,
21,6,2,
21.02,6,2,
21.04,6,2,
21.06,6,2,
21.08,6,2,
21.1,6,2,
21.12,6,2,
21.14,6,2,
21.16,6,2,
21.18,6,2,
21.2,6,2,
21.22,6,2,
21.24,6,2,
21.26,6,2,
21.28,6,2,
21.3,6,2,
21.32,6,2,
21.34,6,2,
21.36,6,2,
21.38,6,2,
21.4,6,2,
21.42,6,2,
21.44,5,2,
21.46,5,2,
21.48,5,2,
21.5,5,2,
21.52,5,2,
21.54,5,2,
21.56,5,2,
21.58,5,2,
21.6,5,2,
21.62,5,2,
21.64,5,2,
21.66,5,2,
21.68,5,2,
21.7,5,2,
21.72,5,2,
21.74,5,2,
21.76,5,2,
21.78,5,2,
21.8,5,2,
21.82,5,2,Box001
21.84,5,2,
21.86,5,2,
21.88,5,2,
21.9,5,1,
21.92,5,1,
21.94,5,1,
21.96,5,1,
21.98,5,1,
22,4,1,
22.02,4,1,
22.04,4,1,
22.06,4,1,
22.08,4,1,
22.1,4,1,
22.12,4,1,
22.14,4,1,
22.16,4,1,
22.18,4,1,
22.2,4,1,
22.22,4,1,
22.24,4,1,
22.26,4,1,Box001
22.28,4,1,
22.3,4,1,
22.32,4,1,
22.34,4,1,
22.36,4,1,
22.38,4,1,
22.4,4,1,
22.42,4,1,
22.44,4,0,
22.46,4,0,
22.48,4,0,
22.5,4,0,
22.52,4,0,
22.54,4,0,
22.56,4,0,
22.58,4,0,
22.6,4,0,
22.62,4,0,
22.64,4,0,Box001
22.66,4,0,
22.68,4,0,Cube
22.7,4,0,Box001
22.72,4,0,
22.74,4,0,
22.76,4,0,
22.78,4,0,
22.8,4,0,
22.82,4,0,
22.84,4,0,
22.86,4,0,
22.88,4,0,
22.9,4,0,
22.92,4,0,
22.94,4,0,
22.96,4,0,
22.98,4,0,
23,4,0,
23.02,4,0,
23.04,4,0,
23.06,4,0,
23.08,4,0,
23.1,4,0,
23.12,4,0,
23.14,5,0,
23.16,5,0,
23.18,5,0,
23.2,5,0,
23.22,5,-1,
23.24,5,-1,
23.26,5,-1,
23.28,5,-1,
23.3,5,-1,
23.32,5,-1,
23.34,5,-1,
23.36,5,-1,
23.38,5,-1,
23.4,5,-1,
23.42,5,-1,
23.44,5,-1,
23.46,5,-1,
23.48,5,-1,
23.5,5,-1,
23.52,5,-1,
23.54,5,-1,
23.56,5,-1,
23.58,5,-1,
23.6,5,-1,
23.62,5,-1,
23.64,5,-1,
23.66,5,-1,
23.68,5,-1,
23.7,5,-1,
23.72,5,-1,
23.74,5,-1,
23.76,5,-1,
23.78,5,-1,
23.8,5,-2,
23.82,5,-2,
23.84,5,-2,
23.86,5,-2,
23.88,5,-2,
23.9,5,-2,
23.92,5,-2,
23.94,5,-2,
23.96,5,-2,
23.98,5,-2,Plane (180)
24,5,-2,
24.02,5,-2,
24.04,5,-2,
24.06,5,-2,
24.08,5,-2,
24.1,5,-2,
24.12,5,-2,
24.14,5,-2,
24.16,5,-2,
24.18,5,-2,
24.2,5,-2,
24.22,5,-2,
24.24,5,-2,
24.26,5,-2,
24.28,5,-2,
24.3,5,-2,
24.32,5,-2,Plane (181)
24.34,5,-2,
24.36,5,-2,
24.38,5,-2,
24.4,5,-2,
24.42,5,-2,
24.44,5,-2,
24.46,5,-2,
24.48,5,-2,
24.5,5,-2,
24.52,5,-2,
24.54,5,-2,
24.56,5,-2,
24.58,5,-2,
24.6,5,-2,
24.62,5,-2,
24.64,5,-2,
24.66,5,-2,
24.68,5,-2,
24.7,5,-2,
24.72,5,-2,
24.74,5,-2,
24.76,5,-2,
24.78,5,-2,Plane (181)
24.8,5,-2,
24.82,5,-2,
24.84,5,-2,
24.86,5,-2,
24.88,5,-2,
24.9,4,-2,
24.92,4,-2,
24.94,4,-2,
24.96,4,-2,
24.98,4,-2,
25,4,-2,
25.02,4,-2,
25.04,4,-2,
25.06,4,-2,
25.08,4,-2,
25.1,4,-2,Cube
25.12,4,-2,
25.14,4,-2,
25.16,4,-2,
25.18,4,-2,
25.2,4,-2,
25.22,4,-2,
25.24,4,-2,
25.26,4,-2,
25.28,4,-2,
25.3,4,-2,
25.32,4,-2,
25.34,4,-2,
25.36,3,-2,
25.38,3,-2,
25.4,3,-2,
25.42,3,-2,
25.44,3,-2,
25.46,3,-2,
25.48,3,-2,
25.5,3,-2,
25.52,3,-2,
25.54,3,-2,
25.56,3,-2,
25.58,3,-2,
25.6,3,-2,Cube
25.62,3,-2,
25.64,3,-2,
25.66,3,-2,
25.68,3,-2,
25.7,3,-2,
25.72,3,-2,
25.74,3,-2,
25.76,2,-2,
25.78,2,-2,
25.8,2,-2,
25.82,2,-2,
25.84,2,-2,
25.86,2,-2,Ground
25.88,2,-2,
25.9,2,-2,
25.92,2,-2,
25.94,2,-2,Cube
25.96,2,-2,
25.98,2,-2,
26,2,-2,
26.02,2,-2,
26.04,2,-2,
26.06,2,-2,
26.08,1,-2,
26.1,1,-2,
26.12,1,-2,
26.14,1,-2,
26.16,1,-2,
26.18,1,-2,
26.2,1,-2,
26.22,1,-2,
26.24,1,-2,Plane (188)
26.26,1,-2,
26.28,1,-2,
26.3,1,-2,
26.32,1,-2,
26.34,1,-2,
26.36,1,-2,
26.38,1,-2,
26.4,0,-2,
26.42,0,-2,
26.44,0,-2,
26.46,0,-2,
26.48,0,-2,
26.5,0,-2,
26.52,0,-2,
26.54,0,-2,
26.56,0,-2,
26.58,0,-2,
26.6,0,-2,
26.62,0,-2,
26.64,0,-2,Ground
26.66,0,-2,
26.68,-1,-2,
26.7,-1,-2,
26.72,-1,-2,
26.74,-1,-2,
26.76,-1,-2,
26.78,-1,-2,
26.8,-1,-2,Plane (194)
26.82,-1,-2,
26.84,-1,-2,
26.86,-1,-2,
26.88,-1,-2,
26.9,-1,-2,
26.92,-1,-2,
26.94,-1,-2,
26.96,-1,-2,
26.98,-1,-2,
27,-1,-2,
27.02,-1,-2,
27.04,-1,-2,
27.06,-1,-2,
27.08,-1,-2,
27.1,-1,-2,
27.12,-1,-3,
27.14,-1,-3,
27.16,-1,-3,
27.18,-1,-3,
27.2,-1,-3,
27.22,-1,-3,
27.24,-1,-3,
27.26,-1,-3,
27.28,-1,-3,
27.3,-1,-3,
27.32,-1,-3,
27.34,-1,-3,
27.36,-1,-3,
27.38,-1,-3,
27.4,-1,-3,
27.42,-1,-3,
27.44,-1,-3,
27.46,-1,-3,
27.48,-1,-3,
27.5,-1,-3,
27.52,-1,-3,
27.54,-1,-3,
27.56,-1,-3,
27.58,-1,-3,
27.6,-1,-3,
27.62,-1,-3,
27.64,-1,-3,
27.66,-1,-3,
27.68,-1,-3,
27.7,-1,-3,
27.72,-1,-3,
27.74,-1,-3,
27.76,-1,-3,
27.78,-1,-3,
27.8,-1,-3,
27.82,-1,-3,
27.84,-1,-3,
27.86,-2,-3,
27.88,-2,-3,
27.9,-2,-3,
27.92,-2,-4,
27.94,-2,-4,
27.96,-2,-4,
27.98,-2,-4,
28,-2,-4,
28.02,-2,-4,
28.04,-2,-4,
28.06,-2,-4,
28.08,-2,-4,
28.1,-2,-4,
28.12,-2,-4,
28.14,-2,-4,
28.16,-2,-4,
28.18,-2,-4,
28.2,-2,-4,Ground
28.22,-2,-4,
28.24,-2,-4,
28.26,-2,-4,
28.28,-2,-4,
28.3,-2,-4,
28.32,-2,-4,
28.34,-2,-4,
28.36,-2,-4,
28.38,-2,-4,
28.4,-2,-4,
28.42,-2,-4,
28.44,-2,-4,
28.46,-2,-4,
28.48,-2,-4,
28.5,-2,-4,
28.52,-2,-4,
28.54,-2,-4,
28.56,-2,-4,
28.58,-2,-4,
28.6,-2,-4,
28.62,-2,-4,
28.64,-2,-4,
28.66,-2,-4,
28.68,-2,-4,
28.7,-2,-4,
28.72,-2,-4,
28.74,-2,-4,
28.76,-3,-4,
28.78,-3,-4,
28.8,-3,-4,
28.82,-3,-4,
28.84,-3,-4,
28.86,-3,-4,
28.88,-3,-4,
28.9,-3,-4,
28.92,-3,-4,
28.94,-3,-4,
28.96,-3,-4,
28.98,-3,-4,
29,-3,-4,
29.02,-3,-5,
29.04,-3,-5,
29.06,-3,-5,
29.08,-3,-5,
29.1,-3,-5,
29.12,-3,-5,
29.14,-3,-5,
29.16,-3,-5,
29.18,-3,-5,
29.2,-3,-5,
29.22,-3,-5,
29.24,-3,-5,
29.26,-3,-5,
29.28,-3,-5,
29.3,-3,-5,
29.32,-2,-5,
29.34,-2,-5,
29.36,-2,-5,
