sep=,
Time,x-Position,y-Position,Collision
4.36,5,9,
4.38,5,9,
4.4,5,9,
4.42,4,9,
4.44,4,9,
4.46,4,9,
4.48,4,9,
4.5,4,9,
4.52,4,9,
4.54,4,9,
4.56,4,9,
4.58,4,9,
4.6,4,9,
4.62,4,9,
4.64,4,9,
4.66,4,9,
4.68,4,9,
4.7,4,9,
4.72,4,9,
4.74,4,9,
4.76,3,9,
4.78,3,9,
4.8,3,9,
4.82,3,9,
4.84,3,9,
4.86,3,9,
4.88,3,9,
4.9,3,9,
4.92,3,9,
4.94,3,9,
4.96,3,9,
4.98,3,9,
5,3,9,
5.02,3,9,
5.04,3,9,
5.06,3,9,
5.08,3,9,
5.1,2,9,
5.12,2,9,
5.14,2,9,
5.16,2,9,
5.18,2,9,
5.2,2,9,
5.22,2,9,
5.24,2,9,
5.26,2,9,
5.28,2,9,
5.3,2,9,
5.32,2,9,
5.34,2,9,
5.36,2,9,
5.38,2,9,
5.4,2,9,
5.42,2,9,
5.44,1,9,
5.46,1,9,
5.48,1,9,
5.5,1,9,
5.52,1,9,
5.54,1,9,
5.56,1,9,
5.58,1,9,
5.6,1,9,
5.62,1,9,
5.64,1,9,
5.66,1,9,
5.68,1,9,
5.7,1,9,
5.72,1,9,
5.74,1,9,
5.76,1,9,
5.78,1,9,
5.8,1,9,
5.82,0,9,
5.84,0,9,
5.86,0,9,
5.88,0,9,
5.9,0,9,
5.92,0,9,
5.94,0,9,
5.96,0,9,
5.98,0,9,
6,0,9,
6.02,0,9,
6.04,0,9,
6.06,0,9,
6.08,0,9,
6.1,0,9,
6.12,0,9,
6.14,0,9,
6.16,0,8,
6.18,0,8,
6.2,0,8,
6.22,0,8,
6.24,0,8,
6.26,-1,8,
6.28,-1,8,
6.3,-1,8,
6.32,-1,8,
6.34,-1,8,
6.36,-1,8,
6.38,-1,8,
6.4,-1,8,
6.42,-1,8,
6.44,-1,8,
6.46,-1,8,
6.48,-1,8,
6.5,-1,8,
6.52,-1,8,
6.54,-1,8,
6.56,-1,8,
6.58,-1,8,
6.6,-1,8,
6.62,-1,8,
6.64,-1,8,
6.66,-1,8,
6.68,-1,8,
6.7,-1,8,
6.72,-1,8,
6.74,-1,8,
6.76,-1,8,
6.78,-1,8,
6.8,-1,8,
6.82,-1,8,
6.84,-1,8,
6.86,-1,7,
6.88,-1,7,
6.9,-1,7,
6.92,-1,7,
6.94,-2,7,
6.96,-2,7,
6.98,-2,7,
7,-2,7,
7.02,-2,7,
7.04,-2,7,
7.06,-2,7,
7.08,-2,7,
7.1,-2,7,
7.12,-2,7,
7.14,-2,7,Plane (187)
7.16,-2,7,
7.18,-2,7,
7.2,-2,7,
7.22,-2,7,
7.24,-2,7,
7.26,-2,7,
7.28,-2,7,
7.3,-2,7,
7.32,-2,7,
7.34,-2,7,
7.36,-2,7,
7.38,-2,7,
7.4,-2,7,
7.42,-2,7,
7.44,-2,7,
7.46,-2,7,
7.48,-2,7,
7.5,-2,7,
7.52,-2,7,
7.54,-2,7,
7.56,-2,7,
7.58,-2,7,
7.6,-2,7,
7.62,-2,7,
7.64,-2,7,
7.66,-2,7,
7.68,-2,7,
7.7,-2,7,
7.72,-2,7,
7.74,-2,7,
7.76,-2,7,
7.78,-2,7,
7.8,-1,7,
7.82,-1,7,
7.84,-1,7,
7.86,-1,7,
7.88,-1,7,
7.9,-1,7,
7.92,-1,7,
7.94,-1,7,
7.96,-1,7,
7.98,-1,7,
8,-1,7,
8.02,-1,7,
8.04,-1,7,
8.059999,-1,7,
8.08,-1,7,
8.099999,-1,7,
8.12,-1,7,
8.139999,-1,7,
8.16,-1,7,Plane (195)
8.179999,-1,7,
8.2,-1,7,
8.22,-1,7,
8.24,-1,7,
8.26,-1,7,
8.28,-1,7,
8.3,-1,7,
8.32,-1,7,
8.34,-1,7,
8.36,-1,7,
8.38,-1,7,
8.4,-1,7,
8.42,-1,7,
8.44,-1,7,
8.46,-1,7,
8.48,-1,7,
8.5,0,7,
8.52,0,7,
8.54,0,7,
8.559999,0,7,
8.58,0,7,
8.599999,0,7,
8.62,0,7,
8.639999,0,7,
8.66,0,7,
8.679999,0,7,
8.7,0,7,Cube
8.72,0,7,
8.74,0,7,
8.76,0,7,
8.78,0,7,
8.8,0,7,
8.82,0,7,Cube
8.84,0,7,
8.86,0,7,
8.88,0,7,
8.9,1,7,
8.92,1,7,
8.94,1,7,
8.96,1,7,
8.98,1,7,
9,1,7,
9.02,1,7,
9.04,1,7,
9.059999,1,7,
9.08,1,7,
9.099999,1,7,
9.12,1,7,
9.139999,1,7,
9.16,1,7,
9.179999,1,7,
9.2,1,7,
9.22,1,7,
9.24,2,7,
9.26,2,7,
9.28,2,7,
9.3,2,7,
9.32,2,7,
9.34,2,7,
9.36,2,7,
9.38,2,7,
9.4,2,7,Plane (175)
9.42,2,7,
9.44,2,7,Plane (175)
9.46,2,7,
9.48,2,7,
9.5,2,7,
9.52,2,7,
9.54,2,7,
9.559999,2,7,Plane (175)
9.58,2,7,Plane (175)
9.599999,3,7,
9.62,3,7,Plane (175)
9.639999,3,7,Plane (175)
9.66,3,7,
9.679999,3,7,
9.7,3,7,
9.719999,3,7,
9.74,3,7,
9.76,3,7,
9.78,3,7,
9.8,3,7,
9.82,3,7,
9.84,3,7,
9.86,3,7,
9.88,3,7,
9.9,3,7,
9.92,3,7,
9.94,3,7,
9.96,3,7,
9.98,3,7,
10,3,7,
10.02,3,7,
10.04,3,7,
10.06,3,7,
10.08,3,7,
10.1,4,7,
10.12,4,7,
10.14,4,7,
10.16,4,7,
10.18,4,7,
10.2,4,7,
10.22,4,7,
10.24,4,7,
10.26,4,7,
10.28,4,7,
10.3,4,7,
10.32,4,7,
10.34,4,7,
10.36,4,7,
10.38,4,7,
10.4,4,7,
10.42,4,7,
10.44,4,7,
10.46,4,7,
10.48,4,7,
10.5,4,7,
10.52,4,7,
10.54,4,7,
10.56,4,7,
10.58,4,7,
10.6,4,7,
10.62,4,7,
10.64,4,7,
10.66,4,7,
10.68,4,7,
10.7,4,7,
10.72,4,7,
10.74,4,7,
10.76,4,7,
10.78,4,7,
10.8,4,7,
10.82,4,7,
10.84,4,7,
10.86,4,7,
10.88,4,7,
10.9,4,7,
10.92,4,7,
10.94,4,7,
10.96,4,7,
10.98,4,7,
11,4,7,
11.02,4,7,
11.04,4,7,
11.06,4,7,
11.08,4,7,
11.1,4,7,
11.12,4,7,
11.14,4,7,
11.16,4,7,
11.18,4,7,
11.2,4,8,
11.22,4,8,
11.24,4,8,
11.26,4,8,
11.28,4,8,
11.3,4,8,
11.32,4,8,
11.34,4,8,
11.36,4,8,
11.38,4,8,
11.4,4,8,
11.42,4,8,
11.44,4,8,
11.46,4,8,
11.48,4,8,
11.5,4,8,
11.52,4,8,
11.54,4,8,
11.56,4,8,
11.58,4,8,
11.6,4,8,
11.62,4,8,
11.64,4,8,
11.66,4,8,
11.68,4,8,
11.7,4,8,
11.72,4,8,
11.74,4,8,
11.76,4,8,
11.78,4,8,
11.8,4,8,
11.82,4,8,
11.84,4,8,
11.86,4,8,
11.88,4,8,
11.9,4,8,
11.92,4,8,
11.94,4,8,
11.96,4,8,
11.98,4,8,
12,4,8,
12.02,4,8,
12.04,4,8,
12.06,4,8,
12.08,4,8,
12.1,4,8,
12.12,4,8,
12.14,4,8,
12.16,4,8,
12.18,4,8,
12.2,4,8,
12.22,4,8,
12.24,4,8,
12.26,4,8,
12.28,4,8,
12.3,3,8,
12.32,3,8,
12.34,3,8,
12.36,3,8,
12.38,3,8,
12.4,3,8,
12.42,3,8,
12.44,3,8,
12.46,3,8,
12.48,3,8,
12.5,3,8,
12.52,3,8,
12.54,3,8,
12.56,3,8,
12.58,3,8,
12.6,3,8,
12.62,3,8,
12.64,3,8,
12.66,3,8,
12.68,3,8,
12.7,3,8,
12.72,3,8,
12.74,3,8,
12.76,3,8,
12.78,3,8,
12.8,2,8,
12.82,2,8,
12.84,2,8,
12.86,2,8,
12.88,2,8,
12.9,2,8,
12.92,2,8,
12.94,2,8,
12.96,2,8,
12.98,2,8,
13,2,8,
13.02,2,8,
13.04,2,8,
13.06,2,8,
13.08,2,8,
13.1,2,8,
13.12,2,8,
13.14,2,8,
13.16,2,8,
13.18,2,7,
13.2,2,7,
13.22,2,7,
13.24,2,7,
13.26,2,7,
13.28,1,7,
13.3,1,7,
13.32,1,7,
13.34,1,7,
13.36,1,7,
13.38,1,7,
13.4,1,7,
13.42,1,7,
13.44,1,7,
13.46,1,7,
13.48,1,7,
13.5,1,7,
13.52,1,7,
13.54,1,7,Plane (196)
13.56,1,7,
13.58,1,7,
13.6,1,7,Plane (196)
13.62,1,7,
13.64,1,7,
13.66,1,7,
13.68,1,7,
13.7,1,7,
13.72,1,7,
13.74,1,7,
13.76,1,7,
13.78,1,7,
13.8,1,7,
13.82,1,7,
13.84,0,7,
13.86,0,7,
13.88,0,7,
13.9,0,7,
13.92,0,7,
13.94,0,7,
13.96,0,7,
13.98,0,7,
14,0,7,
14.02,0,7,
14.04,0,7,
14.06,0,7,
14.08,0,7,
14.1,0,7,
14.12,0,7,
14.14,0,7,
14.16,0,7,Plane (195)
14.18,0,7,
14.2,0,7,
14.22,0,7,
14.24,0,7,
14.26,0,7,
14.28,0,7,
14.3,0,7,
14.32,0,7,
14.34,0,7,
14.36,0,7,
14.38,0,7,
14.4,0,7,
14.42,0,7,
14.44,0,7,
14.46,0,7,
14.48,0,7,
14.5,0,7,
14.52,0,7,
14.54,0,7,
14.56,0,7,
14.58,0,7,
14.6,0,7,
14.62,0,7,
14.64,0,7,
14.66,0,7,
14.68,0,7,
14.7,0,7,
14.72,0,7,
14.74,0,7,
14.76,0,7,
14.78,0,7,
14.8,0,7,
14.82,0,7,
14.84,0,7,
14.86,0,7,
14.88,0,7,
14.9,0,7,
14.92,0,7,
14.94,0,7,
14.96,0,7,
14.98,0,7,
15,0,7,Ground
15.02,0,7,
15.04,0,7,
15.06,0,7,
15.08,0,7,
15.1,0,7,
15.12,0,7,
15.14,0,7,
15.16,0,7,
15.18,0,7,
15.2,0,7,
15.22,0,7,
15.24,0,7,
15.26,0,7,
15.28,0,7,
15.3,0,7,
15.32,0,7,
15.34,0,7,
15.36,0,7,
15.38,0,7,
15.4,0,7,
15.42,0,7,
15.44,0,7,
15.46,0,7,
15.48,0,7,
15.5,0,7,
15.52,0,7,
15.54,0,7,Cube
15.56,0,7,
15.58,0,7,
15.6,0,7,
15.62,0,7,
15.64,0,7,
15.66,0,7,
15.68,0,7,
15.7,0,7,
15.72,0,7,
15.74,0,7,
15.76,0,7,
15.78,0,7,
15.8,0,7,
15.82,0,7,
15.84,0,7,
15.86,0,7,
15.88,0,7,
15.9,0,7,
15.92,0,7,
15.94,1,7,
15.96,1,7,
15.98,1,7,
16,1,7,
16.02,1,7,
16.04,1,7,
16.06,1,7,
16.08,1,7,
16.1,1,7,
16.12,1,7,
16.14,1,7,
16.16,1,7,
16.18,1,7,
16.2,1,7,
16.22,1,7,
16.24,1,7,
16.26,1,7,
16.28,1,7,
16.3,1,7,
16.32,1,7,
16.34,1,7,
16.36,1,7,
16.38,1,7,
16.4,1,7,
16.42,1,7,
16.44,1,7,
16.46,2,7,
16.48,2,7,
16.5,2,7,
16.52,2,7,
16.54,2,7,
