sep=,
Time,x-Position,y-Position,Collision,Collisionx,Collisiony
2.22,7,7,0,0
2.24,7,7,0,0
2.26,7,7,0,0
2.28,7,7,0,0
2.3,7,7,0,0
2.32,7,7,0,0
2.34,7,7,6,7
2.36,7,8,0,0
2.38,7,8,6,8
2.4,7,8,0,0
2.42,7,8,0,0
2.44,7,8,0,0
2.46,7,8,0,0
2.48,7,8,0,0
2.5,7,8,0,0
2.52,7,8,0,0
2.54,7,8,0,0
2.56,7,8,0,0
2.58,7,8,0,0
2.6,7,8,0,0
2.62,7,8,0,0
2.64,7,8,0,0
2.66,7,8,0,0
2.68,7,8,0,0
2.7,7,8,0,0
2.72,7,8,0,0
2.74,7,8,0,0
2.76,7,8,0,0
2.78,7,8,0,0
2.8,7,8,0,0
2.82,7,8,0,0
2.84,7,8,0,0
2.86,6,8,0,0
2.88,6,8,0,0
2.9,6,8,0,0
2.92,6,8,0,0
2.94,6,9,0,0
2.96,6,9,0,0
2.98,6,9,0,0
3,6,9,0,0
3.02,6,9,0,0
3.04,6,9,0,0
3.06,6,9,0,0
3.08,6,9,0,0
3.1,6,9,0,0
3.12,6,9,0,0
3.14,6,9,0,0
3.16,6,9,0,0
3.18,6,9,0,0
3.2,6,9,0,0
3.22,6,9,0,0
3.24,6,9,0,0
3.26,6,9,0,0
3.28,6,9,0,0
3.3,6,9,0,0
3.32,6,9,0,0
3.34,6,9,0,0
3.36,6,9,0,0
3.38,6,9,0,0
3.4,6,9,0,0
3.42,5,9,0,0
3.44,5,9,0,0
3.46,5,9,0,0
3.48,5,9,0,0
3.5,5,9,0,0
3.52,5,9,0,0
3.54,5,9,0,0
3.56,5,9,0,0
3.58,5,9,0,0
3.6,5,9,0,0
3.62,5,9,0,0
3.64,5,9,0,0
3.66,5,9,0,0
3.68,5,9,0,0
3.7,5,9,0,0
3.72,5,9,0,0
3.74,5,9,0,0
3.76,5,9,0,0
3.78,5,9,0,0
3.8,5,9,0,0
3.82,5,9,0,0
3.84,5,9,0,0
3.86,5,9,0,0
3.88,5,9,0,0
3.9,5,9,0,0
3.92,5,9,0,0
3.94,5,9,0,0
3.96,4,9,0,0
3.98,4,9,0,0
4,4,9,0,0
4.02,4,9,0,0
4.04,4,9,0,0
4.06,4,9,0,0
4.08,4,9,0,0
4.1,4,9,0,0
4.12,4,9,0,0
4.14,4,9,0,0
4.16,4,9,0,0
4.18,4,9,0,0
4.2,4,9,0,0
4.22,4,9,0,0
4.24,4,9,0,0
4.26,4,9,0,0
4.28,4,9,0,0
4.3,4,9,0,0
4.32,4,9,0,0
4.34,4,9,0,0
4.36,4,9,0,0
4.38,4,9,0,0
4.4,4,9,0,0
4.42,4,9,0,0
4.44,4,9,0,0
4.46,4,9,0,0
4.48,4,9,0,0
4.5,4,9,0,0
4.52,4,9,0,0
4.54,3,9,0,0
4.56,3,9,0,0
4.58,3,9,0,0
4.6,3,9,0,0
4.62,3,9,0,0
4.64,3,9,0,0
4.66,3,9,0,0
4.68,3,9,0,0
4.7,3,9,0,0
4.72,3,9,0,0
4.74,3,9,0,0
4.76,3,9,0,0
4.78,3,9,0,0
4.8,3,9,0,0
4.82,3,9,0,0
4.84,3,9,0,0
4.86,3,9,0,0
4.88,3,9,0,0
4.9,3,9,0,0
4.92,3,9,0,0
4.94,3,9,0,0
4.96,3,9,0,0
4.98,3,9,0,0
5,3,9,0,0
5.02,3,9,0,0
5.04,3,9,0,0
5.06,3,9,0,0
5.08,3,9,0,0
5.1,3,9,0,0
5.12,3,9,0,0
5.14,3,9,0,0
5.16,3,9,0,0
5.18,3,9,0,0
5.2,3,9,0,0
5.22,3,9,0,0
5.24,3,9,0,0
5.26,3,9,0,0
5.28,3,9,0,0
5.3,3,9,0,0
5.32,2,9,0,0
5.34,2,9,0,0
5.36,2,9,0,0
5.38,2,9,0,0
5.4,2,9,0,0
5.42,2,9,0,0
5.44,2,9,0,0
5.46,2,9,0,0
5.48,2,9,0,0
5.5,2,9,0,0
5.52,2,9,0,0
5.54,2,9,0,0
5.56,2,9,0,0
5.58,2,9,0,0
5.6,2,9,0,0
5.62,2,9,0,0
5.64,2,9,0,0
5.66,2,9,0,0
5.68,2,9,0,0
5.7,2,9,0,0
5.72,2,9,0,0
5.74,2,9,0,0
5.76,2,9,0,0
5.78,2,9,0,0
5.8,2,9,0,0
5.82,2,9,0,0
5.84,2,9,0,0
5.86,2,9,0,0
5.88,2,9,0,0
5.9,2,9,0,0
5.92,2,9,0,0
5.94,2,8,0,0
5.96,2,8,0,0
5.98,2,8,0,0
6,2,8,0,0
6.02,2,8,0,0
6.04,2,8,0,0
6.06,2,8,0,0
6.08,2,8,0,0
6.1,2,8,0,0
6.12,2,8,0,0
6.14,2,8,0,0
6.16,2,8,0,0
6.18,2,8,0,0
6.2,2,8,0,0
6.22,2,8,0,0
6.24,2,8,0,0
6.26,2,8,0,0
6.28,2,8,0,0
6.3,2,8,0,0
6.32,2,8,0,0
6.34,2,8,0,0
6.36,2,8,0,0
6.38,2,8,0,0
6.4,2,8,0,0
6.42,2,8,0,0
6.44,2,8,0,0
6.46,2,8,0,0
6.48,2,8,0,0
6.5,2,8,0,0
6.52,2,8,0,0
6.54,2,8,0,0
6.56,2,8,0,0
6.58,2,7,0,0
6.6,2,7,0,0
6.62,2,7,0,0
6.64,2,7,0,0
6.66,2,7,0,0
6.68,2,7,0,0
6.7,2,7,0,0
6.72,2,7,0,0
6.74,2,7,0,0
6.76,2,7,0,0
6.78,2,7,0,0
6.8,2,7,0,0
6.82,2,7,0,0
6.84,2,7,0,0
6.86,2,7,0,0
6.88,2,7,0,0
6.9,2,7,0,0
6.92,2,7,0,0
6.94,2,7,0,0
6.96,2,7,0,0
6.98,2,7,0,0
7,2,7,0,0
7.02,2,7,0,0
7.04,2,7,0,0
7.06,2,7,0,0
7.08,2,6,0,0
7.1,2,6,0,0
7.12,2,6,0,0
7.14,2,6,0,0
7.16,2,6,0,0
7.18,2,6,0,0
7.2,2,6,0,0
7.22,2,6,0,0
7.24,3,6,0,0
7.26,3,6,0,0
7.28,3,6,0,0
7.3,3,6,0,0
7.32,3,6,0,0
7.34,3,6,0,0
7.36,3,6,0,0
7.38,3,6,0,0
7.4,3,6,0,0
7.42,3,6,0,0
7.44,3,6,0,0
7.46,3,6,0,0
7.48,3,6,0,0
7.5,3,6,0,0
7.52,3,6,0,0
7.54,3,6,0,0
7.56,3,5,0,0
7.58,3,5,0,0
7.6,3,5,0,0
7.62,3,5,0,0
7.64,3,5,0,0
7.66,3,5,0,0
7.68,3,5,0,0
7.7,3,5,0,0
7.72,3,5,0,0
7.74,3,5,0,0
7.76,3,5,0,0
7.78,3,5,0,0
7.8,3,5,0,0
7.82,3,5,0,0
7.84,3,5,0,0
7.86,3,5,0,0
7.88,3,5,0,0
7.9,3,5,0,0
7.92,3,5,0,0
7.94,3,5,0,0
7.96,3,5,0,0
7.98,3,5,0,0
8,3,5,0,0
8.02,3,4,0,0
8.04,3,4,0,0
8.059999,3,4,0,0
8.08,3,4,0,0
8.099999,3,4,0,0
8.12,3,4,0,0
8.139999,3,4,0,0
8.16,3,4,0,0
8.179999,3,4,0,0
8.2,3,4,0,0
8.22,3,4,0,0
8.24,3,4,4,4
8.26,3,4,0,0
8.28,3,4,0,0
8.3,3,4,0,0
8.32,3,4,0,0
8.34,3,4,0,0
8.36,3,4,0,0
8.38,3,4,0,0
8.4,3,4,0,0
8.42,3,4,0,0
8.44,3,4,0,0
8.46,3,4,0,0
8.48,3,4,0,0
8.5,3,4,0,0
8.52,3,4,0,0
8.54,3,3,0,0
8.559999,3,3,0,0
8.58,3,3,0,0
8.599999,3,3,0,0
8.62,3,3,0,0
8.639999,3,3,0,0
8.66,3,3,0,0
8.679999,3,3,0,0
8.7,3,3,0,0
8.72,3,3,0,0
8.74,3,3,0,0
8.76,3,3,0,0
8.78,3,3,0,0
8.8,3,3,0,0
8.82,3,3,0,0
8.84,3,3,4,3
8.86,3,3,0,0
8.88,3,3,0,0
8.9,3,3,0,0
8.92,4,3,0,0
8.94,4,3,0,0
8.96,4,3,0,0
8.98,4,3,0,0
9,4,3,0,0
9.02,4,3,0,0
9.04,4,3,0,0
9.059999,4,3,0,0
9.08,4,3,0,0
9.099999,4,3,0,0
9.12,4,3,0,0
9.139999,4,3,0,0
9.16,4,3,0,0
9.179999,4,3,0,0
9.2,4,3,0,0
9.22,4,3,0,0
9.24,4,3,0,0
9.26,4,3,0,0
9.28,4,3,0,0
9.3,4,3,0,0
9.32,4,3,0,0
9.34,4,3,0,0
9.36,4,3,0,0
9.38,4,3,0,0
9.4,4,3,0,0
9.42,4,3,0,0
9.44,4,3,0,0
9.46,4,3,0,0
9.48,4,3,5,3
9.5,4,3,0,0
9.52,5,3,0,0
9.54,5,3,0,0
9.559999,5,3,0,0
9.58,5,3,0,0
9.599999,5,3,0,0
9.62,5,3,0,0
9.639999,5,3,0,0
9.66,5,3,0,0
9.679999,5,3,0,0
9.7,5,3,0,0
9.719999,5,3,0,0
9.74,5,3,0,0
9.76,5,3,0,0
9.78,5,3,0,0
9.8,5,3,0,0
9.82,5,3,0,0
9.84,5,3,0,0
9.86,5,3,0,0
9.88,5,3,0,0
9.9,5,3,0,0
9.92,5,3,0,0
9.94,6,3,0,0
9.96,6,3,0,0
9.98,6,3,0,0
10,6,3,6,3
10.02,6,3,0,0
10.04,6,3,0,0
10.06,6,3,0,0
10.08,6,3,0,0
10.1,6,3,0,0
10.12,6,3,0,0
10.14,6,3,0,0
10.16,6,3,0,0
10.18,6,3,0,0
10.2,6,3,0,0
10.22,6,3,0,0
10.24,6,3,0,0
10.26,6,3,0,0
10.28,6,3,0,0
10.3,7,3,0,0
10.32,7,3,0,0
10.34,7,3,0,0
10.36,7,3,0,0
10.38,7,3,0,0
10.4,7,3,0,0
10.42,7,3,0,0
10.44,7,3,0,0
10.46,7,3,0,0
10.48,7,3,0,0
10.5,7,3,0,0
10.52,7,3,0,0
10.54,7,3,0,0
10.56,7,3,0,0
10.58,7,3,0,0
10.6,8,3,0,0
10.62,8,3,0,0
10.64,8,3,0,0
10.66,8,3,0,0
10.68,8,3,0,0
10.7,8,3,0,0
10.72,8,3,0,0
10.74,8,3,0,0
10.76,8,3,0,0
10.78,8,3,0,0
10.8,8,3,0,0
10.82,8,3,0,0
10.84,8,3,0,0
10.86,8,3,0,0
10.88,8,3,0,0
10.9,8,3,0,0
10.92,8,3,0,0
10.94,8,3,0,0
10.96,9,3,0,0
10.98,9,3,0,0
11,9,3,0,0
11.02,9,3,0,0
11.04,9,3,0,0
11.06,9,3,0,0
11.08,9,3,0,0
11.1,9,3,0,0
11.12,9,3,0,0
11.14,9,3,0,0
11.16,9,3,0,0
11.18,9,3,0,0
11.2,9,3,0,0
11.22,9,3,0,0
11.24,9,3,0,0
11.26,9,3,0,0
11.28,9,3,0,0
11.3,9,3,0,0
11.32,9,3,0,0
11.34,9,2,0,0
11.36,9,2,0,0
11.38,9,2,0,0
11.4,9,2,0,0
11.42,9,2,0,0
11.44,9,2,0,0
11.46,9,2,0,0
11.48,9,2,0,0
11.5,9,2,0,0
11.52,9,2,0,0
11.54,9,2,0,0
11.56,9,2,0,0
11.58,9,2,0,0
11.6,9,2,0,0
11.62,9,2,0,0
11.64,9,2,0,0
11.66,9,2,0,0
11.68,9,2,9,2
11.7,9,2,0,0
11.72,9,2,0,0
11.74,9,2,0,0
11.76,9,2,0,0
11.78,9,2,0,0
11.8,9,2,0,0
11.82,9,2,0,0
11.84,9,2,0,0
11.86,9,2,0,0
11.88,9,2,0,0
11.9,9,2,0,0
11.92,9,2,0,0
11.94,9,2,0,0
11.96,9,2,0,0
11.98,9,2,0,0
12,9,2,0,0
12.02,9,2,0,0
12.04,9,2,0,0
12.06,9,2,0,0
12.08,9,2,0,0
12.1,9,2,0,0
12.12,9,2,0,0
12.14,9,2,0,0
12.16,9,2,0,0
12.18,9,2,0,0
12.2,9,2,0,0
12.22,9,2,0,0
12.24,9,2,0,0
12.26,9,2,0,0
12.28,9,2,0,0
12.3,9,2,0,0
12.32,9,2,0,0
12.34,9,2,0,0
12.36,9,2,0,0
12.38,9,2,0,0
12.4,9,2,0,0
12.42,9,2,0,0
12.44,9,2,0,0
12.46,9,2,0,0
12.48,9,2,0,0
12.5,9,2,0,0
12.52,9,2,0,0
12.54,9,2,0,0
12.56,9,2,0,0
12.58,9,2,0,0
12.6,9,2,0,0
12.62,9,2,0,0
12.64,9,2,0,0
12.66,9,2,0,0
12.68,9,2,0,0
12.7,9,2,0,0
12.72,9,2,0,0
12.74,9,2,0,0
12.76,9,2,0,0
12.78,9,2,0,0
12.8,9,2,0,0
12.82,9,2,0,0
12.84,9,2,0,0
12.86,9,2,0,0
12.88,9,2,0,0
12.9,9,2,0,0
12.92,9,2,0,0
12.94,9,2,0,0
12.96,9,2,0,0
12.98,9,2,0,0
13,9,2,0,0
13.02,9,2,0,0
13.04,9,2,0,0
13.06,9,2,0,0
